"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 16, 2014","110.14","110.71","110.76","109.71","48.14K","-0.50%"
"Oct 15, 2014","110.69","110.98","111.07","110.65","25.25K","-0.30%"
"Oct 14, 2014","111.02","110.97","111.03","110.97","11.85K","0.00%"
"Oct 13, 2014","111.02","111.03","111.03","110.98","12.78K","-0.01%"
"Oct 10, 2014","111.03","111.02","111.05","110.93","12.01K","0.06%"
"Oct 09, 2014","110.96","111.06","111.14","110.96","12.01K","-0.05%"
"Oct 08, 2014","111.01","111.07","111.07","110.95","14.51K","-0.05%"
"Oct 07, 2014","111.06","111.11","111.14","111.05","16.01K","-0.07%"
"Oct 06, 2014","111.14","111.17","111.20","111.11","4.12K","-0.02%"
"Oct 05, 2014","111.16","111.16","111.16","111.16","-","0.00%"
"Oct 03, 2014","111.16","111.18","111.18","111.12","7.94K","0.00%"
"Oct 02, 2014","111.16","111.22","111.23","111.12","13.46K","-0.07%"
"Oct 01, 2014","111.24","111.14","111.25","111.14","13.05K","0.10%"
"Sep 30, 2014","111.13","111.10","111.17","111.08","14.26K","0.03%"
"Sep 29, 2014","111.10","111.09","111.11","111.03","12.73K","0.04%"
"Sep 27, 2014","111.06","111.06","111.06","111.06","-","0.00%"
"Sep 26, 2014","111.06","111.13","111.17","111.06","10.55K","-0.05%"
"Sep 25, 2014","111.12","111.13","111.16","111.11","17.95K","-0.01%"
"Sep 24, 2014","111.13","111.14","111.15","111.11","14.73K","-0.02%"
"Sep 23, 2014","111.15","111.21","111.22","111.13","10.81K","-0.04%"
"Sep 22, 2014","111.19","111.23","111.24","111.18","8.66K","-0.04%"
"Sep 19, 2014","111.24","111.24","111.24","111.17","16.19K","0.09%"
"Sep 18, 2014","111.14","111.18","111.18","111.11","14.77K","-0.07%"
"Sep 17, 2014","111.22","111.14","111.22","111.11","9.00K","0.05%"
"Sep 16, 2014","111.16","111.10","111.16","111.08","14.20K","0.05%"
"Sep 15, 2014","111.10","111.11","111.15","111.10","11.56K","-0.04%"
"Sep 13, 2014","111.14","111.14","111.14","111.14","-","0.00%"
"Sep 12, 2014","111.14","111.15","111.15","111.07","10.94K","-0.01%"
"Sep 11, 2014","111.15","111.24","111.24","111.12","18.32K","-0.05%"
"Sep 10, 2014","111.21","111.23","111.25","111.11","15.47K","-0.01%"
"Sep 09, 2014","111.22","111.28","111.29","111.16","16.35K","-0.04%"
"Sep 08, 2014","111.27","111.35","111.37","111.27","7.59K","-0.07%"
"Sep 07, 2014","111.35","111.35","111.35","111.35","-","-0.03%"
"Sep 05, 2014","111.38","111.25","111.41","111.25","13.05K","0.07%"
"Sep 04, 2014","111.30","111.14","111.38","111.09","31.40K","0.13%"
"Sep 03, 2014","111.15","111.10","111.16","111.10","31.35K","0.05%"
"Sep 02, 2014","111.10","111.13","111.14","111.09","34.36K","-0.03%"
"Sep 01, 2014","111.13","111.13","111.23","111.13","13.76K","-0.01%"
"Aug 29, 2014","111.14","111.11","111.20","111.10","14.92K","0.04%"
