"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 13, 2018","123.20","123.20","123.49","123.13","134.53K","0.04%"
"Jul 12, 2018","123.15","122.94","123.18","122.89","108.31K","0.18%"
"Jul 11, 2018","122.93","123.15","123.16","122.77","165.64K","0.01%"
"Jul 10, 2018","122.92","123.19","123.20","122.82","128.60K","-0.19%"
"Jul 09, 2018","123.15","123.11","123.45","122.76","156.80K","-0.11%"
"Jul 06, 2018","123.28","123.20","123.45","123.15","110.40K","-0.05%"
"Jul 05, 2018","123.34","122.95","123.37","122.80","147.77K","0.20%"
"Jul 04, 2018","123.09","123.40","123.45","123.00","81.34K","-0.26%"
"Jul 03, 2018","123.41","123.15","123.49","122.90","173.33K","0.10%"
"Jul 02, 2018","123.29","123.22","123.35","123.06","118.78K","0.19%"
"Jun 29, 2018","123.06","123.04","123.22","122.67","193.50K","-0.16%"
"Jun 28, 2018","123.26","123.37","123.47","123.15","153.26K","-0.80%"
"Jun 27, 2018","124.26","124.12","124.12","123.97","0.27K","0.41%"
"Jun 26, 2018","123.75","123.57","123.57","123.57","2.78K","-0.01%"
"Jun 25, 2018","123.76","123.77","123.79","123.77","0.53K","0.11%"
"Jun 22, 2018","123.63","123.65","123.65","123.50","0.26K","-0.25%"
"Jun 21, 2018","123.94","123.84","124.03","123.80","6.61K","0.11%"
"Jun 20, 2018","123.81","123.83","123.83","123.72","1.76K","-0.09%"
"Jun 19, 2018","123.92","124.00","124.00","123.85","0.86K","0.35%"
"Jun 18, 2018","123.49","123.53","123.62","123.42","0.59K","0.76%"
"Jun 15, 2018","122.56","122.78","122.92","122.32","-","-0.68%"
"Jun 14, 2018","123.40","122.85","122.85","122.85","0.50K","0.24%"
"Jun 13, 2018","123.10","122.98","123.13","122.98","0.93K","0.27%"
"Jun 12, 2018","122.77","122.42","122.73","122.42","0.23K","0.12%"
"Jun 11, 2018","122.62","122.36","122.63","122.36","2.37K","-0.12%"
"Jun 08, 2018","122.77","123.17","123.17","122.67","2.24K","0.16%"
"Jun 07, 2018","122.57","122.63","122.91","122.56","1.89K","-0.24%"
