Date,Euribor_Futures,Euro_BOBL,Euro_BTP,Euro_Bund,Euro_OAT,Euro_SCHATZ,Euro-Buxl_Futures,Japan_Government,Short_Sterling,Short-Term_Euro-BTP,UK_Gilt,US_10,US_2,US_30,US_5
2016-11-29,100.31,131.52,135.28,161.5,153.13,112.295,177.04,150.63,99.61,112.12,124.34,125.77,108.68,154.12,118.62
2016-11-30,100.31,131.43,135.33,161.06,152.93,112.295,175.36,150.56,99.61,112.18,124.09,125.23,108.66,152.66,118.36
2016-12-01,100.31,131.34,134.53,160.26,152.18,112.335,172.72,150.5,99.61,112.08,123.47,124.73,108.61,150.88,118.11
2016-12-02,100.31,131.37,135.78,161.0,153.2,112.275,174.84,150.48,99.61,111.86,124.34,125.23,108.7,151.88,118.45
2016-12-05,100.31,131.19,134.65,160.45,152.26,112.23,173.28,150.6,99.61,111.85,124.19,125.19,108.67,152.12,118.37
2016-12-06,100.32,131.08,135.0,160.05,152.17,112.22,172.0,150.39,99.61,112.09,123.99,125.2,108.67,151.66,118.39
2016-12-07,100.32,131.09,135.84,160.32,152.69,112.17,172.52,150.57,99.61,112.17,124.46,125.55,108.7,152.56,118.6
2016-12-08,100.32,131.11,135.66,160.15,152.39,112.14,171.18,150.54,99.62,112.26,124.34,125.28,108.71,151.34,118.55
2016-12-09,100.32,132.95,132.76,161.86,149.91,112.255,166.76,150.5,99.62,112.4,123.85,124.8,108.67,149.88,118.28
2016-12-12,100.32,132.74,133.09,161.05,149.09,112.225,164.32,150.36,99.62,112.57,123.45,124.77,108.67,150.0,118.33
2016-12-13,100.32,132.9,134.43,161.71,150.1,112.235,166.56,150.18,99.61,112.73,123.98,124.67,108.63,150.22,118.21
2016-12-14,100.32,133.07,135.4,162.46,150.92,112.265,169.02,149.97,99.62,112.87,124.39,124.16,108.48,149.84,117.78
2016-12-15,100.31,132.91,134.75,161.58,150.32,112.285,166.9,149.72,99.62,112.81,123.25,123.7,108.45,149.94,117.42
2016-12-16,100.32,133.11,134.31,162.19,150.45,112.31,169.22,149.57,99.62,112.79,123.69,123.61,108.44,149.03,117.45
2016-12-19,100.31,133.39,135.13,163.15,151.41,112.335,172.22,149.6,99.62,112.83,124.25,124.03,108.51,150.31,117.66
2016-12-20,100.31,133.31,135.0,163.04,151.34,112.3,171.96,149.73,99.63,112.83,124.17,123.94,108.49,149.88,117.61
2016-12-21,100.31,133.36,135.24,163.28,151.58,112.285,173.18,149.81,99.64,112.9,124.64,123.3,108.53,148.94,117.69
2016-12-22,100.31,133.34,134.85,163.17,151.21,112.285,172.6,149.88,99.61,112.87,124.83,123.27,108.53,148.81,117.0
2016-12-23,100.31,133.45,135.33,163.66,151.56,112.295,174.3,149.78,99.61,112.94,124.95,123.36,108.54,149.12,117.7
2016-12-26,100.31,133.45,135.33,163.66,151.56,112.295,174.3,149.81,99.61,112.94,124.95,123.29,108.4,148.89,117.06
2016-12-27,100.31,133.75,135.11,164.15,152.25,112.37,175.24,149.81,99.61,112.99,124.95,123.2,108.54,148.56,117.62
2016-12-28,100.32,133.7,135.14,164.05,151.8,112.34,174.52,149.94,99.62,112.95,125.08,123.64,108.56,149.72,117.9
2016-12-29,100.32,133.71,135.6,164.6,152.27,112.3,176.02,150.25,99.62,112.91,125.87,123.94,108.65,149.91,118.13
2016-12-30,100.32,133.63,135.31,164.15,151.82,112.29,173.52,150.24,99.62,112.91,125.83,124.28,108.67,150.66,118.28
2017-01-02,100.32,133.76,136.26,164.47,152.05,112.29,173.88,150.32,99.62,113.01,125.83,124.04,108.5,150.2,117.52
2017-01-03,100.32,133.52,134.78,163.21,150.56,112.3,170.84,150.1,99.62,112.92,124.71,124.11,108.27,150.56,117.55
2017-01-04,100.32,133.55,134.76,163.19,150.4,112.33,170.12,150.04,99.63,112.93,124.81,124.11,108.25,150.69,117.53
